"Retweet_Num","Likes_Num","Name","Time_Stamp","Handle","ID","Error_Type","Original_Link"
1,6,"Axel W.","7:12 PM - 13 Mar 2016 ","@genetis",11.0007,"No Error","https://twitter.com/genetis/status/709200570796539904"
1,NA,"b murphy","8:06 AM - 19 Dec 2016 ","@b_murphyb",51.0008,"No Error","https://twitter.com/b_murphyb/status/810879082682523649"
NA,2,"b murphy","6:58 AM - 12 Dec 2016 ","@b_murphyb",50.0011,"No Error","https://twitter.com/b_murphyb/status/808325273833902081"
NA,NA,NA,NA,NA,35.0009,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
NA,NA,NA,NA,NA,22.0006,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
NA,NA,NA,NA,NA,21.0009,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
NA,NA,NA,NA,NA,17.0008,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
NA,NA,NA,NA,NA,18.0011,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
NA,NA,NA,NA,NA,18.0012,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
NA,NA,NA,NA,NA,19.0006,"Not Twitter URL/Variety Error Type","https://www.behance.net/gallery/36021699/MakeOverMonday-datavisualization"
3,6,"Ben Collins","8:19 PM - 11 Jul 2016 ","@benlcollins",28.0011,"No Error","https://twitter.com/benlcollins/status/752704019638816768"
2,13,"Ben Collins","8:03 PM - 7 Jul 2016 ","@benlcollins",25.0012,"No Error","https://twitter.com/benlcollins/status/751250233338703874"
3,8,"Ben Collins","2:35 PM - 13 Jun 2016 ","@benlcollins",24.0013,"No Error","https://twitter.com/benlcollins/status/742470360726134789"
NA,1,"Ben Collins","8:07 AM - 29 Feb 2016 ","@benlcollins",9.0006,"No Error","https://twitter.com/benlcollins/status/704337220640120836"
3,11,"Ben Davis","12:47 AM - 14 Jun 2016 ","@benjamesdavis",24.0014,"No Error","https://twitter.com/benjamesdavis/status/742624506825560064"
NA,1,"Ben Davis","2:04 PM - 13 Jun 2016 ","@benjamesdavis",23.0007,"No Error","https://twitter.com/benjamesdavis/status/742462566463623170"
NA,6,"Ben Davis","10:10 AM - 11 May 2016 ","@benjamesdavis",19.0007,"No Error","https://twitter.com/benjamesdavis/status/730444928166285312"
NA,2,"Ben Fox","8:53 AM - 13 Dec 2016 ","@BenfoxBf",50.0012,"No Error","https://twitter.com/BenfoxBf/status/808716421416951808"
NA,NA,NA,NA,NA,49.0007,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,48.001,"Not Twitter URL/Variety Error Type",""
3,4,"Ben Fox","7:34 PM - 21 Nov 2016 ","@BenfoxBf",47.0008,"No Error","https://twitter.com/BenfoxBf/status/800905226999840768"
NA,3,"Ben Fox","10:39 PM - 11 Apr 2016 ","@BenfoxBf",15.0008,"No Error","https://twitter.com/benfoxbf/status/719761731577229312"
NA,1,"Ben Fox","4:04 PM - 28 Mar 2016 ","@BenfoxBf",13.0009,"No Error","https://twitter.com/benfoxbf/status/714602599077380096"
NA,2,"Ben Fox","10:48 PM - 25 Jan 2016 ","@BenfoxBf",4.0007,"No Error","https://twitter.com/BenfoxBf/status/691875460687462400/photo/1"
NA,2,"Ben Fox","8:12 PM - 19 Jan 2016 ","@BenfoxBf",3.0007,"No Error","https://twitter.com/benfoxbf/status/689661630838272004"
5,38,"Ben Jones","11:34 AM - 12 Dec 2016 ","@DataRemixed",50.0013,"No Error","https://twitter.com/DataRemixed/status/808394640898461696"
9,43,"Ben Jones","11:41 AM - 27 Nov 2016 ","@DataRemixed",48.0011,"No Error","https://twitter.com/DataRemixed/status/802960469212282880"
1,20,"Ben Jones","5:04 PM - 16 Oct 2016 ","@DataRemixed",42.0008,"No Error","https://twitter.com/DataRemixed/status/787806338982121472"
5,21,"Ben Jones","9:22 AM - 9 May 2016 ","@DataRemixed",19.0008,"No Error","https://twitter.com/DataRemixed/status/729708243790925825"
5,31,"Ben Jones","10:03 AM - 25 Jan 2016 ","@DataRemixed",4.0008,"No Error","https://twitter.com/dataremixed/status/691682823086837760"
2,5,"Ben Moss","12:23 PM - 22 Feb 2016 ","@benjnmoss",8.0006,"No Error","https://twitter.com/benjnmoss/status/701864958401900544"
2,14,"Ben Richey","10:42 AM - 7 Jul 2016 ","@ArkaBen",27.0015,"No Error","https://twitter.com/arkaben/status/751109049421357056"
NA,NA,NA,NA,NA,35.001,"Not Twitter URL/Variety Error Type","http://bensullins.com/us-corporate-tax-havens/"
NA,NA,NA,NA,NA,20.0022,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,19.0009,"Not Twitter URL/Variety Error Type","http://bensullins.com/women-us-work-hard/"
NA,NA,NA,NA,NA,18.0013,"Not Twitter URL/Variety Error Type","http://bensullins.com/makeover-monday-average-tuition-united-states/"
NA,NA,NA,NA,NA,17.0009,"Not Twitter URL/Variety Error Type","http://bensullins.com/makeover-monday-21st-century-slave-trade/"
NA,NA,NA,NA,NA,16.0007,"Not Twitter URL/Variety Error Type","http://bensullins.com/makeover-monday-women-legislature/"
NA,NA,NA,NA,NA,15.0009,"Not Twitter URL/Variety Error Type","http://bensullins.com/makeover-monday-millions-billions/"
NA,NA,NA,NA,NA,14.0008,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,13.001,"Not Twitter URL/Variety Error Type","http://bensullins.com/makeover-monday-sugar-tax-uk/"
NA,8,"Benedetta","2:14 AM - 5 Dec 2016 ","@BenedettaT13",49.0008,"No Error","https://twitter.com/BenedettaT13/status/805716847039574016"
NA,3,"Benedetta","9:43 AM - 14 Nov 2016 ","@BenedettaT13",46.0009,"No Error","https://twitter.com/BenedettaT13/status/798219805891272705"
NA,3,"Benedetta","2:10 PM - 7 Nov 2016 ","@BenedettaT13",45.0007,"No Error","https://twitter.com/BenedettaT13/status/795750366562369536"
1,4,"Benedetta","9:53 AM - 24 Oct 2016 ","@BenedettaT13",43.0006,"No Error","https://twitter.com/BenedettaT13/status/790597123247116288"
NA,5,"Benedetta","9:29 AM - 22 Feb 2016 ","@BenedettaT13",8.0007,"No Error","https://twitter.com/benedettat13/status/701821185420611584"
NA,1,"benidjohan","5:32 AM - 20 Dec 2016 ","@benidjohan",51.0009,"No Error","https://twitter.com/benidjohan/status/811226078819717120"
NA,2,"Bert Groot","8:08 AM - 11 Jul 2016 ","@BertGroot86",28.0012,"No Error","https://twitter.com/bertgroot86/status/752519937885962243"
2,6,"Bert Groot","5:24 AM - 4 Jul 2016 ","@BertGroot86",27.0016,"No Error","https://twitter.com/bertgroot86/status/749941829811011584"
NA,NA,NA,NA,NA,48.0012,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,20.0023,"Not Twitter URL/Variety Error Type","http://www.thedataschool.co.uk/bethany-fox/makeover-monday-rise-global-temperatures/"
NA,5,"Bhujang Hundre","10:36 PM - 19 Dec 2016 ","@Bhuj_VizOn",51.001,"No Error","https://twitter.com/Bhuj_VizOn/status/811097858828972032"
NA,NA,NA,NA,NA,13.0011,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,NA,NA,NA,NA,22.0007,"Not Twitter URL/Variety Error Type","https://billshander.cartodb.com/viz/95024b5a-259c-11e6-87f5-0e3a376473ab/public_map"
NA,1,"Bill Stuart","6:42 PM - 19 Jun 2016 ","@billstuart_viz",21.001,"No Error","https://twitter.com/billstuart_viz/status/744707064547676161"
NA,2,"Bill Stuart","3:12 AM - 28 Jun 2016 ","@billstuart_viz",24.0015,"No Error","https://twitter.com/billstuart_viz/status/747734309742731264"
1,9,"Bill Stuart","6:41 PM - 26 Aug 2016 ","@billstuart_viz",32.0008,"No Error","https://twitter.com/billstuart_viz/status/769349078018887680"
NA,4,"Bill Stuart","9:04 AM - 3 Jul 2016 ","@billstuart_viz",27.0017,"No Error","https://twitter.com/billstuart_viz/status/749635014669766656"
NA,5,"Bill Stuart","3:44 PM - 20 Jun 2016 ","@billstuart_viz",25.0013,"No Error","https://twitter.com/billstuart_viz/status/745024660195127297"
NA,2,"Bill Stuart","6:04 PM - 5 Jun 2016 ","@billstuart_viz",23.0008,"No Error","https://twitter.com/billstuart_viz/status/739786572296507393"
1,9,"Borja Leiva","8:47 AM - 14 Nov 2016 ","@borja_leiva",46.001,"No Error","https://twitter.com/borja_leiva/status/798205807317942272"
NA,10,"Borja Leiva","7:11 AM - 22 Aug 2016 ","@borja_leiva",34.0007,"No Error","https://twitter.com/borja_leiva/status/767725948489895936"
NA,3,"Borja Leiva","11:45 PM - 5 Jun 2016 ","@borja_leiva",23.0009,"No Error","https://twitter.com/borja_leiva/status/739709874855120896"
1,7,"Borja Leiva","8:17 AM - 13 Jun 2016 ","@borja_leiva",24.0016,"No Error","https://twitter.com/borja_leiva/status/742375229780004864"
NA,3,"Borja Leiva","11:45 PM - 5 Jun 2016 ","@borja_leiva",23.001,"No Error","https://twitter.com/borja_leiva/status/739709874855120896"
NA,4,"Borja Leiva","9:22 AM - 11 May 2016 ","@borja_leiva",19.001,"No Error","https://twitter.com/borja_leiva/status/730432961879932928"
2,7,"Brad Kenny","5:57 AM - 21 Nov 2016 ","@DataBradKenny",46.0011,"No Error","https://twitter.com/DataBradKenny/status/800699619298738176"
NA,5,"Brad Kenny","5:50 PM - 31 Oct 2016 ","@DataBradKenny",44.0006,"No Error","https://twitter.com/DataBradKenny/status/793253890569474048"
NA,2,"Brad Kenny","8:59 PM - 26 Oct 2016 ","@DataBradKenny",43.0007,"No Error","https://twitter.com/DataBradKenny/status/791489439235084294"
NA,3,"Brad Kenny","7:33 AM - 19 Oct 2016 ","@DataBradKenny",42.0009,"No Error","https://twitter.com/DataBradKenny/status/788749974079012864"
1,6,"Brad Kenny","9:08 AM - 3 Oct 2016 ","@DataBradKenny",40.0009,"No Error","https://twitter.com/DataBradKenny/status/782975665574285313"
NA,6,"Brad Kenny","9:40 AM - 26 Sep 2016 ","@DataBradKenny",39.001,"No Error","https://twitter.com/DataBradKenny/status/780446879066750976"
NA,1,"Brad Kenny","3:17 PM - 24 Sep 2016 ","@DataBradKenny",38.0014,"No Error","https://twitter.com/databradkenny/status/779806929488982016"
NA,2,"Brad Wheeler","8:06 PM - 1 Feb 2016 ","@DataForLunch",5.001,"No Error","https://twitter.com/dataforlunch/status/694376363390664704"
NA,7,"Brendan Kremer","11:54 AM - 6 Sep 2016 ","@bkulty",36.001,"No Error","https://twitter.com/bkulty/status/773232936036528128"
NA,8,"Brendan Kremer","8:53 AM - 22 Aug 2016 ","@bkulty",34.0008,"No Error","https://twitter.com/bkulty/status/767751485111271424"
NA,9,"Brendan Kremer","9:13 AM - 25 Jul 2016 ","@bkulty",30.0011,"No Error","https://twitter.com/bkulty/status/757609816936292352"
NA,3,"Brian","6:21 PM - 31 Oct 2016 ","@New_Prediction",44.0007,"No Error","https://twitter.com/New_Prediction/status/793261587763195904"
NA,6,"Brian","8:06 PM - 26 Oct 2016 ","@New_Prediction",43.0008,"No Error","https://twitter.com/New_Prediction/status/791476168453218304"
NA,2,"briangillet","8:52 PM - 30 Oct 2016 ","@briangillet",44.0008,"No Error","https://twitter.com/briangillet/status/792937299847897089"
NA,NA,NA,NA,NA,43.0009,"Not Twitter URL/Variety Error Type",""
2,6,"briangillet","8:47 PM - 5 Sep 2016 ","@briangillet",36.0011,"No Error","https://twitter.com/briangillet/status/773004732474490880"
NA,2,"briangillet","9:20 PM - 8 Aug 2016 ","@briangillet",32.0009,"No Error","https://twitter.com/briangillet/status/762866114208550914"
NA,3,"briangillet","8:22 PM - 1 Aug 2016 ","@briangillet",31.001,"No Error","https://twitter.com/briangillet/status/760314851822559232"
1,11,"Brian Halloran","1:04 PM - 10 Aug 2016 ","@hallabus",32.001,"No Error","https://twitter.com/hallabus/status/763466154014830592"
1,16,"Brian Halloran","11:47 AM - 5 Aug 2016 ","@hallabus",31.0011,"No Error","https://twitter.com/hallabus/status/761634646086021121"
NA,NA,NA,NA,NA,1.0006,"Error 404","https://twitter.com/Milosbj/status/684012015971610624/photo/1"
NA,NA,NA,NA,NA,49.0009,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,49.001,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,47.0009,"Not Twitter URL/Variety Error Type",""
NA,4,"Brian Seeley","8:36 AM - 1 Aug 2016 ","@Seeley_Data",31.0012,"No Error","https://twitter.com/seeley_data/status/760137060808208384"
NA,7,"Jeffrey Shaffer","6:44 PM - 16 Mar 2016 ","@HighVizAbility",8.0008,"No Error","https://twitter.com/highvizability/status/710280525341204480"
2,31,"Bridget Cogley","8:30 PM - 14 Jun 2016 ","@WindsCogley",24.0017,"No Error","https://twitter.com/windscogley/status/742922106451595264"
6,19,"Bridget Cogley","11:27 PM - 24 Jan 2016 ","@WindsCogley",4.0009,"No Error","https://twitter.com/WindsCogley/status/691522875057127424/photo/1"
NA,NA,NA,NA,NA,3.0008,"Twitter Mobile type URL","https://mobile.twitter.com/windscogley/status/689146547515318272"
8,54,"Brit Cava","6:46 PM - 14 Nov 2016 ","@databrit",46.0012,"No Error","https://twitter.com/databrit/status/798356527811731456"
NA,13,"Brit Cava","7:07 AM - 1 Feb 2016 ","@databrit",5.0011,"No Error","https://twitter.com/databrit/status/694175302159699968"
5,31,"Brittany Fong","7:27 AM - 12 Sep 2016 ","@BFongData",37.0008,"No Error","https://twitter.com/bfongdata/status/775340054180982784"
NA,1,"Brittany Fong","7:23 AM - 21 Aug 2016 ","@BFongData",34.0009,"No Error","https://twitter.com/bfongdata/status/767478830781071365"
NA,NA,NA,NA,NA,19.0011,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
NA,2,"Brittne Nelson","11:22 AM - 31 Jan 2016 ","@DrBrittne",5.0012,"No Error","https://twitter.com/drbrittne/status/693876950759247873"
NA,NA,NA,NA,NA,8.0009,"Not Twitter URL/Variety Error Type","http://speakingppt.com/2016/02/22/internet-hogs/"
NA,NA,NA,NA,NA,5.0013,"Not Twitter URL/Variety Error Type","http://speakingppt.com/2016/02/03/crossinglines/"
NA,1,"Bryan Kauder","9:05 AM - 13 Jun 2016 ","@BryanKauder",22.0008,"No Error","https://twitter.com/bryankauder/status/742387423318003712"
NA,2,"BVI Data Rebels","2:42 AM - 27 Jun 2016 ","@bvisolutions",26.0011,"No Error","https://twitter.com/bvisolutions/status/747364434134310912"
NA,3,"BVI Data Rebels","7:30 AM - 13 Jun 2016 ","@bvisolutions",24.0018,"No Error","https://twitter.com/bvisolutions/status/742363476992086016"
NA,1,"cgibbs","7:39 PM - 7 Nov 2016 ","@verbesina529",45.0008,"No Error","https://twitter.com/verbesina529/status/795833001406066688"
NA,9,"cgibbs","12:00 PM - 30 Oct 2016 ","@verbesina529",44.0009,"No Error","https://twitter.com/verbesina529/status/792803421476704256"
NA,NA,NA,NA,NA,50.0014,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,50.0015,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,33.001,"Error 404","https://twitter.com/orangecam08/status/765314632739328002"
1,9,"Cameron Smith","2:39 PM - 25 Jul 2016 ","@orangecam08",30.0012,"No Error","https://twitter.com/orangecam08/status/757691828250501120"
NA,1,"Cameron Smith","3:27 PM - 15 Aug 2016 ","@orangecam08",31.0013,"No Error","https://twitter.com/orangecam08/status/765314078751555584"
NA,3,"Cameron Smith","3:29 PM - 15 Aug 2016 ","@orangecam08",32.0011,"No Error","https://twitter.com/orangecam08/status/765314385891975168"
NA,5,"Cameron Smith","2:48 PM - 19 Jul 2016 ","@orangecam08",29.001,"No Error","https://twitter.com/orangecam08/status/755519674629120000"
NA,2,"Cameron Smith","2:15 PM - 12 Jul 2016 ","@orangecam08",28.0013,"No Error","https://twitter.com/orangecam08/status/752974766269693952"
NA,3,"Cameron Smith","6:14 PM - 5 Jul 2016 ","@orangecam08",27.0018,"No Error","https://twitter.com/orangecam08/status/750498200990027777"
NA,6,"Carl Allchin","1:18 PM - 7 Nov 2016 ","@Datajedininja",45.0009,"No Error","https://twitter.com/Datajedininja/status/795737213124378624"
NA,NA,NA,NA,NA,21.0011,"Not Twitter URL/Variety Error Type","http://datajedininja.blogspot.co.uk/2016/05/makeover-mondaywell-kinda.html?m=1"
NA,NA,NA,NA,NA,2.0006,"Not Twitter URL/Variety Error Type","https://public.tableau.com/views/StephCurryavoidingthemidrangejumper/StephCurryavoidingthemidrangejumper?:embed=y&:showVizHome=no&:showTabs=y&:display_count=y&:display_static_image=y&:bootstrapWhenNotified=true#3"
NA,NA,"Cassie","7:19 PM - 24 Oct 2016 ","@cassbeck",43.001,"No Error","https://twitter.com/cassbeck/status/790873446548905984"
NA,2,"Catelyn Thurman","6:11 PM - 14 Dec 2016 ","@good2cuC8",50.0016,"No Error","https://twitter.com/good2cuC8/status/809219331477344256"
NA,1,"Cathy Bridges","12:52 PM - 24 Oct 2016 ","@thizviz",43.0011,"No Error","https://twitter.com/thizviz/status/790687804430757888"
4,20,"Cesar Picco","9:45 PM - 24 Jun 2016 ","@CesarPicco",25.0014,"No Error","https://twitter.com/cesarpicco/status/746564880438800384"
NA,2,"Chanakya Ramula","12:59 AM - 12 Dec 2016 ","@ChanakyaRamula",50.0017,"No Error","https://twitter.com/ChanakyaRamula/status/808234813811556352"
3,27,"Chantilly J","5:30 PM - 19 Nov 2016 ","@chanjagg",46.0013,"No Error","https://twitter.com/chanjagg/status/800149207348822021"
3,16,"Chantilly J","5:22 PM - 10 Oct 2016 ","@chanjagg",41.0008,"No Error","https://twitter.com/chanjagg/status/785636775582498816"
NA,NA,NA,NA,NA,38.0015,"Not Twitter URL/Variety Error Type",""
NA,17,"Chantilly J","12:13 PM - 2 Oct 2016 ","@chanjagg",40.001,"No Error","https://twitter.com/chanjagg/status/782659721857736711"
NA,4,"Charles Schaefer","3:51 PM - 1 Aug 2016 ","@cschaefer84",31.0014,"No Error","https://twitter.com/cschaefer84/status/760246598676865025"
NA,3,"Charles Schaefer","12:08 PM - 7 Jul 2016 ","@cschaefer84",27.0019,"No Error","https://twitter.com/cschaefer84/status/751130728541392896"
NA,2,"Charles Schaefer","9:23 AM - 28 Jun 2016 ","@cschaefer84",18.0014,"No Error","https://twitter.com/cschaefer84/status/747827825793708032"
NA,NA,NA,NA,NA,19.0012,"Not Twitter URL/Variety Error Type","https://tweetdeck.twitter.com/"
2,4,"Charles Schaefer","8:56 AM - 3 Mar 2016 ","@cschaefer84",9.0007,"No Error","https://twitter.com/cschaefer84/status/705436781412364288"
NA,1,"Charles Schaefer","2:51 PM - 25 Jan 2016 ","@cschaefer84",4.001,"No Error","https://twitter.com/cschaefer84/status/691755398794063872"
NA,NA,NA,NA,NA,3.0009,"Not Twitter URL/Variety Error Type","http://tableauontableau.com/archive.html"
1,2,"Charlie","11:38 AM - 10 Oct 2016 ","@CharlieEdmunds",40.0011,"No Error","https://twitter.com/CharlieEdmunds/status/785550113171202048"
NA,4,"Charlie","12:06 PM - 10 Oct 2016 ","@CharlieEdmunds",41.0009,"No Error","https://twitter.com/CharlieEdmunds/status/785557082158268416"
1,2,"Charlie","10:17 AM - 6 Oct 2016 ","@CharlieEdmunds",38.0016,"No Error","https://twitter.com/CharlieEdmunds/status/784080257640984577"
2,2,"Charlie","10:46 AM - 6 Oct 2016 ","@CharlieEdmunds",39.0011,"No Error","https://twitter.com/CharlieEdmunds/status/784087488591753216"
3,6,"Charlie","1:46 PM - 15 Sep 2016 ","@CharlieEdmunds",37.0009,"No Error","https://twitter.com/charlieedmunds/status/776522507985752064"
NA,1,"Charlie","11:37 AM - 6 Sep 2016 ","@CharlieEdmunds",36.0012,"No Error","https://twitter.com/charlieedmunds/status/773258922887184384"
NA,1,"Charlie","12:16 PM - 6 Sep 2016 ","@CharlieEdmunds",36.0013,"No Error","https://twitter.com/charlieedmunds/status/773258646335676416"
NA,4,"Charlie","10:37 AM - 22 Aug 2016 ","@CharlieEdmunds",34.001,"No Error","https://twitter.com/charlieedmunds/status/767777752426639360"
1,4,"Charlie","2:26 PM - 15 Aug 2016 ","@CharlieEdmunds",33.0011,"No Error","https://twitter.com/charlieedmunds/status/765298730463551488"
NA,2,"Charlie","12:43 PM - 8 Aug 2016 ","@CharlieEdmunds",32.0012,"No Error","https://twitter.com/charlieedmunds/status/762735982206717952"
1,3,"Charlie","1:57 PM - 4 Aug 2016 ","@CharlieEdmunds",31.0015,"No Error","https://twitter.com/charlieedmunds/status/761305144655015936"
5,12,"Charlie","12:12 PM - 25 Jul 2016 ","@CharlieEdmunds",30.0013,"No Error","https://twitter.com/charlieedmunds/status/757654741711196161"
NA,NA,NA,NA,NA,51.0011,"Not Twitter URL/Variety Error Type",""
NA,8,"Charlie Hutcheson","12:30 PM - 11 Dec 2016 ","@CharlieHTableau",50.0018,"No Error","https://twitter.com/CharlieHTableau/status/808046399069847556"
1,18,"Charlie Hutcheson","1:04 PM - 4 Dec 2016 ","@CharlieHTableau",49.0011,"No Error","https://twitter.com/CharlieHTableau/status/805518207213768705"
NA,4,"Charlie Hutcheson","1:14 PM - 27 Nov 2016 ","@CharlieHTableau",48.0013,"No Error","https://twitter.com/CharlieHTableau/status/802984069701234689"
NA,3,"Charlie Hutcheson","12:07 PM - 20 Nov 2016 ","@CharlieHTableau",47.001,"No Error","https://twitter.com/CharlieHTableau/status/800430452767162372"
NA,6,"Charlie Hutcheson","1:09 PM - 14 Nov 2016 ","@CharlieHTableau",46.0014,"No Error","https://twitter.com/CharlieHTableau/status/798271557579718656"
NA,4,"Charlie Hutcheson","1:53 PM - 11 Nov 2016 ","@CharlieHTableau",45.001,"No Error","https://twitter.com/CharlieHTableau/status/797195694750703616"
NA,8,"Charlie Hutcheson","1:34 PM - 30 Oct 2016 ","@CharlieHTableau",44.001,"No Error","https://twitter.com/CharlieHTableau/status/792827087740661760"
1,8,"Charlie Hutcheson","11:41 AM - 26 Oct 2016 ","@CharlieHTableau",43.0012,"No Error","https://twitter.com/CharlieHTableau/status/791349127841980417"
1,4,"Charlie Hutcheson","12:23 PM - 22 Oct 2016 ","@CharlieHTableau",42.001,"No Error","https://twitter.com/CharlieHTableau/status/789910056561152000"
8,22,"Charlie Hutcheson","12:48 PM - 7 Oct 2016 ","@CharlieHTableau",40.0012,"No Error","https://twitter.com/CharlieHTableau/status/784480480188137472"
NA,NA,NA,NA,NA,41.001,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,39.0012,"Not Twitter URL/Variety Error Type",""
NA,NA,NA,NA,NA,39.0013,"Not Twitter URL/Variety Error Type",""
1,17,"Charlie Hutcheson","1:20 PM - 17 Sep 2016 ","@CharlieHTableau",38.0017,"No Error","https://twitter.com/charliehtableau/status/777240721220861953"
1,29,"Charlie Hutcheson","2:05 PM - 11 Sep 2016 ","@CharlieHTableau",37.001,"No Error","https://twitter.com/charliehtableau/status/775077886323810304"
1,10,"Charlie Hutcheson","11:30 AM - 4 Sep 2016 ","@CharlieHTableau",36.0014,"No Error","https://twitter.com/charliehtableau/status/772502111741440001"
1,9,"Charlie Hutcheson","1:40 PM - 28 Aug 2016 ","@CharlieHTableau",35.0011,"No Error","https://twitter.com/charliehtableau/status/769998150006411264"
1,12,"Charlie Hutcheson","12:57 PM - 22 Aug 2016 ","@CharlieHTableau",34.0011,"No Error","https://twitter.com/charliehtableau/status/767813055346597888"
4,14,"Charlie Hutcheson","11:33 AM - 14 Aug 2016 ","@CharlieHTableau",33.0012,"No Error","https://twitter.com/charliehtableau/status/764892794326515712"
NA,8,"Charlie Hutcheson","12:31 PM - 8 Aug 2016 ","@CharlieHTableau",32.0013,"No Error","https://twitter.com/charliehtableau/status/762732909564493825"
NA,NA,NA,NA,NA,31.0016,"Not Twitter URL/Variety Error Type","https://learningtableaublog.wordpress.com/2016/08/01/makeovermonday-treemap/"
3,12,"Charlie Hutcheson","12:01 PM - 24 Jul 2016 ","@CharlieHTableau",30.0014,"No Error","https://twitter.com/charliehtableau/status/757289571667369988"
NA,12,"Charlie Hutcheson","2:36 PM - 19 Jul 2016 ","@CharlieHTableau",29.0011,"No Error","https://twitter.com/charliehtableau/status/755516616734023680"
1,12,"Charlie Hutcheson","1:48 PM - 18 Jul 2016 ","@CharlieHTableau",29.0012,"No Error","https://twitter.com/charliehtableau/status/755142264733724676"
1,12,"Charlie Hutcheson","11:27 AM - 10 Jul 2016 ","@CharlieHTableau",28.0014,"No Error","https://twitter.com/charliehtableau/status/752207561756176384"
3,16,"Charlie Hutcheson","6:02 AM - 7 Jul 2016 ","@CharlieHTableau",27.002,"No Error","https://twitter.com/charliehtableau/status/751038708435001344"
NA,3,"Charlie Hutcheson","1:07 PM - 3 Jul 2016 ","@CharlieHTableau",27.0021,"No Error","https://twitter.com/charliehtableau/status/749696153659269120"
NA,7,"Charlie Hutcheson","2:23 PM - 28 Jun 2016 ","@CharlieHTableau",26.0012,"No Error","https://twitter.com/charliehtableau/status/747903293041573889"
NA,4,"Charlie Hutcheson","1:17 PM - 25 Jun 2016 ","@CharlieHTableau",12.0006,"No Error","https://twitter.com/charliehtableau/status/746799408692469765"
NA,3,"Charlie Hutcheson","1:10 PM - 24 Jun 2016 ","@CharlieHTableau",11.0008,"No Error","https://twitter.com/charliehtableau/status/746435341528137728"
NA,1,"Charlie Hutcheson","9:01 AM - 23 Jun 2016 ","@CharlieHTableau",7.0008,"No Error","https://twitter.com/charliehtableau/status/746010243037966336"
NA,2,"Charlie Hutcheson","9:34 AM - 23 Jun 2016 ","@CharlieHTableau",8.001,"No Error","https://twitter.com/charliehtableau/status/746018522111877121"
NA,3,"Charlie Hutcheson","11:30 AM - 23 Jun 2016 ","@CharlieHTableau",9.0008,"No Error","https://twitter.com/charliehtableau/status/746047865076748288"
NA,4,"Charlie Hutcheson","12:19 PM - 23 Jun 2016 ","@CharlieHTableau",10.0005,"No Error","https://twitter.com/charliehtableau/status/746060116399652866"
NA,2,"Charlie Hutcheson","2:19 PM - 22 Jun 2016 ","@CharlieHTableau",6.0009,"No Error","https://twitter.com/charliehtableau/status/745727996661751812"
NA,2,"Charlie Hutcheson","11:50 AM - 26 May 2016 ","@CharlieHTableau",21.0012,"No Error","https://twitter.com/CharlieHTableau/status/735905883130068993"
NA,2,"Charlie Hutcheson","10:30 AM - 21 Jun 2016 ","@CharlieHTableau",4.0011,"No Error","https://twitter.com/charliehtableau/status/745307945588658176"
NA,3,"Charlie Hutcheson","2:46 AM - 21 Jun 2016 ","@CharlieHTableau",3.001,"No Error","https://twitter.com/charliehtableau/status/745191174646992896"
2,6,"Charlie Hutcheson","2:13 AM - 21 Jun 2016 ","@CharlieHTableau",2.0007,"No Error","https://twitter.com/charliehtableau/status/745182747937771520"
NA,4,"Charlie Hutcheson","11:52 AM - 21 Jun 2016 ","@CharlieHTableau",5.0014,"No Error","https://twitter.com/charliehtableau/status/745328519635415044"
NA,4,"Charlie Hutcheson","1:01 PM - 20 Jun 2016 ","@CharlieHTableau",1.0007,"No Error","https://twitter.com/charliehtableau/status/744983501116743680"
NA,10,"Charlie Hutcheson","12:56 PM - 19 Jun 2016 ","@CharlieHTableau",25.0015,"No Error","https://twitter.com/charliehtableau/status/744619778258702338"
2,5,"Charlie Hutcheson","12:01 PM - 14 Jun 2016 ","@CharlieHTableau",24.0019,"No Error","https://twitter.com/charliehtableau/status/742794053054529540"
